CustomerID,sales_avg_M_2,sales_avg_M_3,sales_avg_M_4,sales_avg_M_5,sales_count_M_2,sales_count_M_3,sales_count_M_4,sales_count_M_5,sales_sum_M_2,sales_sum_M_3,sales_sum_M_4,sales_sum_M_5,CLV_3M
13869.0,1519.99,0.0,630.6700000000001,323.62,1.0,0.0,2.0,1.0,1519.99,0.0,1261.3400000000001,323.62,0.0
13870.0,640.735,176.985,544.03,0.0,2.0,2.0,1.0,0.0,1281.47,353.97,544.03,0.0,438.72
13871.0,533.94,585.3066666666667,418.3,0.0,3.0,3.0,3.0,0.0,1601.8200000000002,1755.92,1254.9,0.0,1790.6100000000001
13873.0,159.20000000000002,108.95,121.45,0.0,1.0,1.0,1.0,0.0,159.20000000000002,108.95,121.45,0.0,0.0
13874.0,0.0,0.0,0.0,540.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.45,0.0
13875.0,356.92,384.2,341.84000000000003,0.0,1.0,1.0,2.0,0.0,356.92,384.2,683.6800000000001,0.0,361.99
13877.0,117.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.24,0.0,0.0,0.0,0.0
13880.0,232.29000000000002,277.1566666666667,205.15,97.8,5.0,3.0,2.0,1.0,1161.45,831.47,410.3,97.8,718.75
13881.0,901.1700000000001,703.8180000000001,849.6199999999999,0.0,5.0,5.0,2.0,0.0,4505.85,3519.09,1699.2399999999998,0.0,6866.219999999999
13883.0,0.0,254.12333333333333,980.41,0.0,0.0,3.0,1.0,0.0,0.0,762.37,980.41,0.0,931.7
13884.0,344.25,0.0,65.41666666666667,0.0,1.0,0.0,3.0,0.0,344.25,0.0,196.25,0.0,0.0
13885.0,0.0,253.39999999999998,0.0,0.0,0.0,2.0,0.0,0.0,0.0,506.79999999999995,0.0,0.0,0.0
13886.0,243.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,243.56,0.0,0.0,0.0,0.0
13887.0,0.0,349.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,349.55,0.0,0.0,0.0
13888.0,366.11,239.52,0.0,0.0,1.0,1.0,0.0,0.0,366.11,239.52,0.0,0.0,0.0
13889.0,416.90000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,416.90000000000003,0.0,0.0,0.0,0.0
13890.0,310.76,0.0,0.0,190.35,1.0,0.0,0.0,1.0,310.76,0.0,0.0,190.35,866.5
13892.0,0.0,54.519999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.519999999999996,0.0,0.0,578.4499999999999
13893.0,0.0,0.0,821.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,821.1,0.0,0.0
13894.0,0.0,0.0,160.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.85,0.0,403.77
13895.0,554.84,382.46000000000004,0.0,0.0,1.0,1.0,0.0,0.0,554.84,382.46000000000004,0.0,0.0,1655.77
13898.0,0.0,0.0,155.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155.93,0.0,0.0
13899.0,0.0,0.0,298.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,298.5,0.0,90.02
13900.0,0.0,191.685,357.58000000000004,0.0,0.0,2.0,1.0,0.0,0.0,383.37,357.58000000000004,0.0,0.0
13901.0,739.6333333333333,0.0,324.15,0.0,3.0,0.0,2.0,0.0,2218.9,0.0,648.3,0.0,0.0
13904.0,0.0,0.0,201.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.12,0.0,131.52
13908.0,769.22,335.11,496.0,0.0,2.0,1.0,1.0,0.0,1538.44,335.11,496.0,0.0,0.0
13911.0,366.86,287.4533333333334,280.51666666666665,0.0,2.0,3.0,3.0,0.0,733.72,862.36,841.55,0.0,143.28
13917.0,0.0,65.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.38,0.0,0.0,206.66
13918.0,0.0,0.0,198.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.2,0.0,1014.64
13919.0,213.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.15,0.0,0.0,0.0,171.66
13922.0,0.0,0.0,0.0,172.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,172.25,0.0
13924.0,679.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,679.03,0.0,0.0,0.0,857.4200000000001
13925.0,169.5625,0.0,0.0,0.0,4.0,0.0,0.0,0.0,678.25,0.0,0.0,0.0,0.0
13927.0,348.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,348.99,0.0,0.0,0.0,0.0
13928.0,112.725,0.0,0.0,0.0,2.0,0.0,0.0,0.0,225.45,0.0,0.0,0.0,239.12
13929.0,0.0,429.79999999999995,412.85,0.0,0.0,1.0,1.0,0.0,0.0,429.79999999999995,412.85,0.0,0.0
13930.0,210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,127.33999999999999
13931.0,859.32,0.0,378.21000000000004,0.0,1.0,0.0,1.0,0.0,859.32,0.0,378.21000000000004,0.0,0.0
13932.0,0.0,0.0,307.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,307.4,0.0,0.0
13933.0,304.395,0.0,0.0,0.0,2.0,0.0,0.0,0.0,608.79,0.0,0.0,0.0,0.0
13934.0,0.0,0.0,922.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,922.1,0.0,0.0
13936.0,0.0,376.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,376.58,0.0,0.0,0.0
13937.0,0.0,158.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.85,0.0,0.0,0.0
13939.0,205.71,0.0,184.5,0.0,1.0,0.0,1.0,0.0,205.71,0.0,184.5,0.0,178.34
13940.0,195.53,0.0,0.0,0.0,2.0,0.0,0.0,0.0,391.06,0.0,0.0,0.0,448.08000000000004
13941.0,1028.04,712.3,1023.84,1095.12,1.0,1.0,1.0,1.0,1028.04,712.3,1023.84,1095.12,1253.66
13946.0,75.6,276.12,209.85,0.0,1.0,1.0,1.0,0.0,75.6,276.12,209.85,0.0,0.0
13948.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0
13949.0,454.63,0.0,0.0,0.0,2.0,0.0,0.0,0.0,909.26,0.0,0.0,0.0,999.83
13950.0,144.35,179.30999999999997,0.0,0.0,1.0,1.0,0.0,0.0,144.35,179.30999999999997,0.0,0.0,421.4
13951.0,0.0,230.945,212.56,0.0,0.0,2.0,1.0,0.0,0.0,461.89,212.56,0.0,0.0
13952.0,0.0,1625.5355,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3251.071,0.0,0.0,0.0
13953.0,354.36,625.0,500.0,500.0,1.0,2.0,1.0,1.0,354.36,1250.0,500.0,500.0,500.0
13954.0,227.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.41,0.0,0.0,0.0,0.0
13955.0,117.86,0.0,205.1,0.0,1.0,0.0,1.0,0.0,117.86,0.0,205.1,0.0,0.0
13956.0,386.6,173.95,119.72,0.0,1.0,1.0,1.0,0.0,386.6,173.95,119.72,0.0,189.65
13959.0,260.76,0.0,122.7,214.74,1.0,0.0,1.0,1.0,260.76,0.0,122.7,214.74,0.0
13960.0,128.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.1,0.0,0.0,0.0,102.12
13962.0,0.0,117.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.6,0.0,0.0,51.95
13963.0,0.0,0.0,171.08,151.3,0.0,0.0,3.0,1.0,0.0,0.0,513.24,151.3,0.0
13967.0,80.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.7,0.0,0.0,0.0,0.0
13969.0,453.72333333333336,348.36,245.395,317.59000000000003,3.0,5.0,2.0,1.0,1361.17,1741.8,490.79,317.59000000000003,4000.69
13971.0,352.46,319.08000000000004,321.40999999999997,0.0,2.0,2.0,2.0,0.0,704.92,638.1600000000001,642.8199999999999,0.0,772.3600000000001
13972.0,44.349999999999994,145.9,0.0,0.0,1.0,1.0,0.0,0.0,44.349999999999994,145.9,0.0,0.0,0.0
13973.0,0.0,0.0,264.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,264.7,0.0,0.0
13975.0,268.05,282.85,678.76,0.0,2.0,1.0,1.0,0.0,536.1,282.85,678.76,0.0,1028.5700000000002
13976.0,0.0,357.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,357.98,0.0,0.0,0.0
13979.0,869.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,869.87,0.0,0.0,0.0,0.0
13982.0,0.0,326.34,475.2,428.6,0.0,1.0,1.0,1.0,0.0,326.34,475.2,428.6,641.67
13983.0,382.48,147.04,227.64499999999998,329.36,1.0,3.0,4.0,1.0,382.48,441.12,910.5799999999999,329.36,539.89
13984.0,102.1,432.48,129.95,154.8,1.0,1.0,1.0,1.0,102.1,432.48,129.95,154.8,101.18
13985.0,525.192,386.15,393.0,0.0,5.0,2.0,1.0,0.0,2625.96,772.3,393.0,0.0,3121.31
13988.0,1261.81,646.22,631.06,0.0,1.0,2.0,1.0,0.0,1261.81,1292.44,631.06,0.0,962.6500000000001
13989.0,0.0,896.6700000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,896.6700000000001,0.0,0.0,369.40999999999997
13990.0,0.0,311.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,311.3,0.0,0.0,0.0
13991.0,170.14499999999998,0.0,0.0,0.0,2.0,0.0,0.0,0.0,340.28999999999996,0.0,0.0,0.0,515.68
13993.0,379.83,334.985,411.42500000000007,0.0,3.0,2.0,2.0,0.0,1139.49,669.97,822.8500000000001,0.0,834.05
13994.0,260.21,0.0,0.0,0.0,3.0,0.0,0.0,0.0,780.63,0.0,0.0,0.0,1416.4099999999999
13995.0,280.725,310.45,0.0,0.0,2.0,1.0,0.0,0.0,561.45,310.45,0.0,0.0,521.79
13999.0,326.775,325.345,304.54,302.1,4.0,2.0,2.0,1.0,1307.1,650.69,609.08,302.1,1032.8400000000001
14000.0,0.0,635.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,635.66,0.0,0.0,0.0
14001.0,0.0,1007.9,0.0,301.24,0.0,1.0,0.0,1.0,0.0,1007.9,0.0,301.24,733.94
14002.0,264.865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,529.73,0.0,0.0,0.0,0.0
14004.0,572.2825,580.34,900.02,0.0,4.0,1.0,1.0,0.0,2289.13,580.34,900.02,0.0,813.15
14005.0,323.11,165.73000000000002,0.0,0.0,2.0,2.0,0.0,0.0,646.22,331.46000000000004,0.0,0.0,1897.04
14006.0,300.1,357.65,304.44,0.0,1.0,1.0,1.0,0.0,300.1,357.65,304.44,0.0,0.0
14009.0,0.0,347.805,0.0,0.0,0.0,2.0,0.0,0.0,0.0,695.61,0.0,0.0,0.0
14012.0,0.0,0.0,328.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,328.8,0.0,0.0
14013.0,177.26,0.0,118.5,0.0,2.0,0.0,1.0,0.0,354.52,0.0,118.5,0.0,0.0
14014.0,505.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,505.18,0.0,0.0,0.0,0.0
14016.0,976.58,1133.33,1477.56,753.74,1.0,1.0,1.0,1.0,976.58,1133.33,1477.56,753.74,0.0
14019.0,400.265,0.0,0.0,0.0,2.0,0.0,0.0,0.0,800.53,0.0,0.0,0.0,621.0799999999999
14020.0,331.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,331.14,0.0,0.0,0.0,311.66
14021.0,130.2,302.8,198.89999999999998,0.0,1.0,1.0,1.0,0.0,130.2,302.8,198.89999999999998,0.0,0.0
14022.0,0.0,440.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0
14023.0,0.0,273.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.14,0.0,0.0,0.0
14024.0,163.85,0.0,0.0,0.0,2.0,0.0,0.0,0.0,327.7,0.0,0.0,0.0,0.0
14029.0,165.20000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.20000000000002,0.0,0.0,0.0,302.46
14030.0,190.89499999999998,225.645,307.23,338.25,2.0,2.0,1.0,2.0,381.78999999999996,451.29,307.23,676.5,543.28
14031.0,1200.615,624.2660000000001,781.91,856.3166666666666,2.0,5.0,4.0,3.0,2401.23,3121.33,3127.6400000000003,2568.95,5560.59
14032.0,302.2,305.43666666666667,309.64,309.71000000000004,1.0,3.0,1.0,2.0,302.2,916.31,309.64,619.4200000000001,644.9000000000001
14034.0,236.95499999999998,0.0,0.0,0.0,2.0,0.0,0.0,0.0,473.90999999999997,0.0,0.0,0.0,177.91
14035.0,136.68,0.0,350.28999999999996,0.0,1.0,0.0,2.0,0.0,136.68,0.0,700.5799999999999,0.0,590.76
14036.0,0.0,0.0,626.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,626.65,0.0,0.0
14037.0,0.0,35.400000000000006,0.0,111.8,0.0,1.0,0.0,1.0,0.0,35.400000000000006,0.0,111.8,0.0
14038.0,422.03,716.32,0.0,0.0,2.0,1.0,0.0,0.0,844.06,716.32,0.0,0.0,0.0
14040.0,198.0625,347.33666666666664,304.68333333333334,0.0,4.0,3.0,3.0,0.0,792.25,1042.01,914.05,0.0,866.6100000000001
14041.0,0.0,0.0,141.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.41,0.0,0.0
14044.0,184.185,0.0,173.74,0.0,2.0,0.0,1.0,0.0,368.37,0.0,173.74,0.0,110.71000000000001
14045.0,408.0,0.0,462.67499999999995,326.4,1.0,0.0,2.0,1.0,408.0,0.0,925.3499999999999,326.4,0.0
14046.0,0.0,0.0,154.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.99,0.0,0.0
14047.0,321.54,339.7,9.3,286.92,1.0,1.0,1.0,1.0,321.54,339.7,9.3,286.92,0.0
14048.0,0.0,0.0,409.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,409.93,0.0,0.0
14049.0,226.93,2026.6299999999999,1031.83,0.0,1.0,1.0,1.0,0.0,226.93,2026.6299999999999,1031.83,0.0,2396.33
14050.0,485.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,485.98,0.0,0.0,0.0,260.38
14051.0,725.625,467.576,550.825,609.3866666666668,4.0,5.0,4.0,3.0,2902.5,2337.88,2203.3,1828.1600000000003,4375.35
14053.0,130.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,260.25,0.0,0.0,0.0,0.0
14055.0,725.6400000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,725.6400000000001,0.0,0.0,0.0,0.0
14056.0,277.8857142857143,356.15000000000003,311.684,0.0,7.0,6.0,5.0,0.0,1945.2,2136.9,1558.42,0.0,2149.11
14057.0,396.88199999999995,304.025,339.03666666666663,462.96,5.0,4.0,3.0,2.0,1984.4099999999999,1216.1,1017.1099999999999,925.92,1074.42
14059.0,0.0,0.0,183.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.6,0.0,0.0
14060.0,348.1,330.90999999999997,299.355,291.34666666666664,5.0,4.0,4.0,3.0,1740.5,1323.6399999999999,1197.42,874.04,707.34
14062.0,1007.7,699.4266666666666,1652.27,481.3733333333334,4.0,3.0,1.0,3.0,4030.8,2098.2799999999997,1652.27,1444.1200000000001,1239.38
14064.0,255.52,281.65999999999997,280.25,0.0,1.0,1.0,2.0,0.0,255.52,281.65999999999997,560.5,0.0,256.06
14066.0,0.0,0.0,152.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152.55,0.0,0.0
14067.0,224.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,224.67,0.0,0.0,0.0,150.03
14068.0,0.0,0.0,265.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,265.85,0.0,0.0
14071.0,0.0,0.0,178.405,0.0,0.0,0.0,2.0,0.0,0.0,0.0,356.81,0.0,927.43
14075.0,0.0,0.0,307.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,307.92,0.0,317.56
14076.0,122.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.47,0.0,0.0,0.0,0.0
14077.0,56.3,96.645,117.11,0.0,1.0,2.0,1.0,0.0,56.3,193.29,117.11,0.0,132.72
14078.0,221.46,173.87333333333333,170.04999999999998,136.24,1.0,3.0,1.0,1.0,221.46,521.62,170.04999999999998,136.24,0.0
14079.0,375.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,375.1,0.0,0.0,0.0,0.0
14081.0,0.0,0.0,511.0,423.52,0.0,0.0,1.0,1.0,0.0,0.0,511.0,423.52,0.0
14082.0,0.0,0.0,0.0,182.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,182.25,0.0
14083.0,29.725,15.18,14.399999999999999,153.29666666666668,2.0,1.0,1.0,3.0,59.45,15.18,14.399999999999999,459.89000000000004,0.0
14085.0,287.83,229.725,218.44500000000002,396.74666666666667,1.0,2.0,6.0,3.0,287.83,459.45,1310.67,1190.24,569.36
14088.0,3373.2966666666666,2614.3633333333332,7544.91,0.0,3.0,3.0,1.0,0.0,10119.89,7843.09,7544.91,0.0,24983.920000000002
14090.0,0.0,0.0,76.32000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.32000000000001,0.0,0.0
14092.0,334.08000000000004,229.7075,278.35,300.865,2.0,4.0,2.0,2.0,668.1600000000001,918.83,556.7,601.73,977.03
14096.0,1547.783333333333,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9286.699999999999,0.0,0.0,0.0,46942.11
14099.0,292.32500000000005,331.20500000000004,226.4466666666667,383.52,2.0,2.0,3.0,1.0,584.6500000000001,662.4100000000001,679.34,383.52,794.25
14100.0,194.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.9,0.0,0.0,0.0,0.0
14101.0,908.7,1090.76,1022.8766666666667,0.0,2.0,1.0,3.0,0.0,1817.4,1090.76,3068.63,0.0,0.0
14104.0,104.95,111.25999999999999,0.0,0.0,1.0,1.0,0.0,0.0,104.95,111.25999999999999,0.0,0.0,0.0
14105.0,0.0,1266.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1266.23,0.0,0.0,0.0
14107.0,625.1,330.78499999999997,406.015,363.24,1.0,2.0,2.0,1.0,625.1,661.5699999999999,812.03,363.24,241.29
14108.0,291.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,291.33,0.0,0.0,0.0,306.58
14109.0,144.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.2,0.0,0.0,0.0,0.0
14110.0,521.0925,588.49,904.26,0.0,4.0,2.0,1.0,0.0,2084.37,1176.98,904.26,0.0,1192.1000000000001
14111.0,100.65,94.2,0.0,0.0,2.0,1.0,0.0,0.0,201.3,94.2,0.0,0.0,397.35
14112.0,748.32,267.7,617.1,0.0,1.0,2.0,1.0,0.0,748.32,535.4,617.1,0.0,1014.33
14113.0,492.88000000000005,0.0,0.0,433.5,1.0,0.0,0.0,1.0,492.88000000000005,0.0,0.0,433.5,442.14
14114.0,0.0,0.0,193.265,0.0,0.0,0.0,2.0,0.0,0.0,0.0,386.53,0.0,0.0
14116.0,314.435,0.0,0.0,0.0,2.0,0.0,0.0,0.0,628.87,0.0,0.0,0.0,753.87
14117.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
14124.0,419.58000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,419.58000000000004,0.0,0.0,0.0,0.0
14125.0,1295.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1295.43,0.0,0.0,0.0,1445.0
14127.0,257.48,0.0,226.115,0.0,1.0,0.0,2.0,0.0,257.48,0.0,452.23,0.0,0.0
14128.0,0.0,0.0,305.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,305.54,0.0,331.96
14129.0,183.665,0.0,358.90000000000003,0.0,2.0,0.0,1.0,0.0,367.33,0.0,358.90000000000003,0.0,245.05
14130.0,0.0,0.0,483.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,483.86,0.0,0.0
14132.0,323.07000000000005,303.96000000000004,0.0,0.0,4.0,2.0,0.0,0.0,1292.28,607.9200000000001,0.0,0.0,1370.6999999999998
14133.0,143.82,0.0,318.0,0.0,2.0,0.0,1.0,0.0,287.64,0.0,318.0,0.0,0.0
14135.0,536.4300000000001,314.775,288.2866666666667,236.76250000000002,2.0,2.0,3.0,4.0,1072.8600000000001,629.55,864.86,947.05,733.09
14141.0,244.65500000000003,0.0,0.0,0.0,2.0,0.0,0.0,0.0,489.31000000000006,0.0,0.0,0.0,199.47000000000003
14142.0,0.0,0.0,0.0,311.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,311.81,0.0
14143.0,115.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.8,0.0,0.0,0.0,0.0
14145.0,861.3,1128.6,0.0,0.0,2.0,1.0,0.0,0.0,1722.6,1128.6,0.0,0.0,891.0
14146.0,531.055,0.0,662.3,1241.43,2.0,0.0,1.0,1.0,1062.11,0.0,662.3,1241.43,0.0
14147.0,300.6,0.0,182.8,0.0,1.0,0.0,1.0,0.0,300.6,0.0,182.8,0.0,0.0
14148.0,0.0,157.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.2,0.0,0.0,0.0
14149.0,0.0,446.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.62,0.0,0.0,0.0
14150.0,0.0,0.0,0.0,306.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,306.18,352.46000000000004
14152.0,306.78000000000003,314.51,0.0,0.0,1.0,1.0,0.0,0.0,306.78000000000003,314.51,0.0,0.0,0.0
14154.0,0.0,672.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1345.62,0.0,0.0,0.0
14155.0,0.0,0.0,118.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.75,0.0,0.0
14156.0,2836.688888888889,1514.0125,2931.2225,322.2,18.0,12.0,12.0,1.0,51060.4,18168.15,35174.67,322.2,12654.21
14157.0,0.0,0.0,277.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,277.17,0.0,155.71
14159.0,430.09250000000003,387.605,458.87,193.22,4.0,2.0,1.0,1.0,1720.37,775.21,458.87,193.22,1545.34
14161.0,0.0,564.33,263.04,283.15,0.0,1.0,1.0,1.0,0.0,564.33,263.04,283.15,0.0
14162.0,0.0,111.68,177.68,0.0,0.0,1.0,1.0,0.0,0.0,111.68,177.68,0.0,0.0
14163.0,848.06,374.895,0.0,0.0,2.0,2.0,0.0,0.0,1696.12,749.79,0.0,0.0,0.0
14164.0,815.885,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1631.77,0.0,0.0,0.0,0.0
14165.0,0.0,0.0,122.53999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.53999999999999,0.0,0.0
14167.0,0.0,143.1,129.5,0.0,0.0,1.0,2.0,0.0,0.0,143.1,259.0,0.0,172.74
14171.0,363.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,363.79,0.0,0.0,0.0,0.0
14173.0,0.0,114.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,114.04,0.0,0.0,336.8
14175.0,0.0,883.41,322.58,0.0,0.0,1.0,1.0,0.0,0.0,883.41,322.58,0.0,2016.31
14176.0,0.0,0.0,139.11666666666667,159.55,0.0,0.0,3.0,1.0,0.0,0.0,417.35,159.55,0.0
14177.0,147.11,118.08,0.0,0.0,3.0,1.0,0.0,0.0,441.33000000000004,118.08,0.0,0.0,0.0
14178.0,147.995,197.37,0.0,0.0,2.0,1.0,0.0,0.0,295.99,197.37,0.0,0.0,707.45
14180.0,131.35,178.86999999999998,226.44625000000002,224.06250000000003,5.0,5.0,8.0,4.0,656.75,894.35,1811.5700000000002,896.25,489.6
14185.0,0.0,0.0,197.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,197.65,0.0,0.0
14188.0,319.02000000000004,362.9,398.0,0.0,3.0,1.0,1.0,0.0,957.0600000000001,362.9,398.0,0.0,336.40000000000003
14189.0,370.6166666666666,225.49333333333337,292.0875,311.24,3.0,3.0,4.0,1.0,1111.85,676.48,1168.35,311.24,1084.6
14191.0,354.92249999999996,276.4,0.0,0.0,4.0,4.0,0.0,0.0,1419.69,1105.6,0.0,0.0,1733.35
14193.0,0.0,0.0,422.53999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,422.53999999999996,0.0,430.85
14194.0,601.36,398.28999999999996,526.4733333333334,0.0,5.0,6.0,3.0,0.0,3006.8,2389.7400000000002,1579.42,0.0,3889.46
14195.0,0.0,506.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1012.0,0.0,0.0,0.0
14196.0,335.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,335.52,0.0,0.0,0.0,0.0
14198.0,172.75,183.3,0.0,0.0,2.0,1.0,0.0,0.0,345.5,183.3,0.0,0.0,172.6
14199.0,0.0,185.39999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.39999999999998,0.0,0.0,0.0
14201.0,108.02000000000001,114.62,0.0,67.24000000000001,2.0,3.0,0.0,1.0,216.04000000000002,343.86,0.0,67.24000000000001,120.3
14205.0,0.0,0.0,222.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,222.9,0.0,243.8
14206.0,0.0,328.15999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,328.15999999999997,0.0,0.0,0.0
14208.0,151.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,151.74,0.0,0.0,0.0,0.0
14209.0,396.59000000000003,314.6,384.275,0.0,2.0,1.0,2.0,0.0,793.1800000000001,314.6,768.55,0.0,197.10000000000002
14210.0,306.19,311.13,336.22,304.95000000000005,1.0,2.0,2.0,1.0,306.19,622.26,672.44,304.95000000000005,0.0
14211.0,214.60000000000002,148.26333333333332,232.54999999999998,0.0,2.0,3.0,2.0,0.0,429.20000000000005,444.78999999999996,465.09999999999997,0.0,902.01
14212.0,1070.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1070.48,0.0,0.0,0.0,0.0
14214.0,76.95,183.56,638.65,0.0,1.0,1.0,1.0,0.0,76.95,183.56,638.65,0.0,105.22
14215.0,245.64,176.16,378.05500000000006,166.0,1.0,1.0,2.0,1.0,245.64,176.16,756.1100000000001,166.0,445.81
14217.0,120.105,160.13333333333335,97.6375,118.3,4.0,3.0,4.0,1.0,480.42,480.40000000000003,390.55,118.3,440.83000000000004
14220.0,0.0,319.42,0.0,312.98,0.0,1.0,0.0,1.0,0.0,319.42,0.0,312.98,0.0
14221.0,358.765,446.96000000000004,312.95,0.0,4.0,3.0,1.0,0.0,1435.06,1340.88,312.95,0.0,343.90999999999997
14222.0,0.0,683.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,683.17,0.0,0.0,0.0
14223.0,343.115,0.0,304.9,0.0,2.0,0.0,1.0,0.0,686.23,0.0,304.9,0.0,0.0
14224.0,277.4,251.01999999999998,244.3,0.0,2.0,1.0,1.0,0.0,554.8,251.01999999999998,244.3,0.0,0.0
14226.0,185.77,726.1,983.3,0.0,1.0,1.0,1.0,0.0,185.77,726.1,983.3,0.0,337.02
14227.0,316.19,277.1366666666667,736.7,0.0,2.0,6.0,1.0,0.0,632.38,1662.82,736.7,0.0,319.06
14229.0,0.0,0.0,381.065,0.0,0.0,0.0,2.0,0.0,0.0,0.0,762.13,0.0,785.0699999999999
14231.0,0.0,308.38,308.95,0.0,0.0,2.0,1.0,0.0,0.0,616.76,308.95,0.0,0.0
14232.0,284.67999999999995,310.79,693.1800000000001,0.0,2.0,1.0,1.0,0.0,569.3599999999999,310.79,693.1800000000001,0.0,474.74
